Date,AveragePrice,Total Volume,type,region
2016-08-21,1.21,1693418.62,conventional,Plains
2016-08-14,1.12,1873446.99,conventional,Plains
2016-08-07,1.17,1979362.94,conventional,Plains
2016-07-31,1.25,1716384.76,conventional,Plains
2016-07-24,1.22,1807152.43,conventional,Plains
2016-07-17,1.15,1865426.77,conventional,Plains
2016-07-10,1.09,2028847.18,conventional,Plains
2016-07-03,1.05,2259572.01,conventional,Plains
2016-06-26,1.03,2101835.6,conventional,Plains
2016-06-19,0.87,2559002.86,conventional,Plains
2016-06-12,1.04,2104834.28,conventional,Plains
2016-06-05,0.93,2330438.23,conventional,Plains
2016-05-29,0.9,2265037.77,conventional,Plains
2016-05-22,0.94,2248726.67,conventional,Plains
2016-05-15,0.95,2100440.16,conventional,Plains
2016-05-08,0.86,2664926.82,conventional,Plains
2016-05-01,0.97,2093998.59,conventional,Plains
2016-04-24,0.95,2088524.46,conventional,Plains
2016-04-17,0.95,2114990.64,conventional,Plains
2016-04-10,1.0,1872378.56,conventional,Plains
2016-04-03,1.04,1769050.34,conventional,Plains
2016-03-27,1.07,1740836.89,conventional,Plains
2016-03-20,0.95,1938247.08,conventional,Plains
2016-03-13,0.91,2095165.01,conventional,Plains
2016-03-06,1.06,1734414.9,conventional,Plains
2016-02-28,1.07,1647189.23,conventional,Plains
2016-02-21,1.03,1672884.28,conventional,Plains
2016-02-14,0.97,1790822.72,conventional,Plains
2016-02-07,0.83,2838853.24,conventional,Plains
2016-01-31,1.05,1851372.18,conventional,Plains
2016-01-24,1.16,1261352.88,conventional,Plains
2016-01-17,1.12,1495176.98,conventional,Plains
2016-01-10,1.08,1670524.63,conventional,Plains
2016-01-03,0.94,2171818.57,conventional,Plains
2016-12-25,0.94,525930.72,conventional,Portland
2016-12-18,0.93,522499.15,conventional,Portland
2016-12-11,0.7,923022.14,conventional,Portland
2016-12-04,1.0,594246.5,conventional,Portland
2016-11-27,1.22,404389.56,conventional,Portland
2016-11-20,1.23,455618.12,conventional,Portland
2016-11-13,1.22,487762.79,conventional,Portland
2016-11-06,1.35,467433.56,conventional,Portland
2016-10-30,1.4,407047.88,conventional,Portland
2016-10-23,1.12,568596.03,conventional,Portland
2016-10-16,1.16,563725.3,conventional,Portland
2016-10-09,1.08,598035.57,conventional,Portland
2016-10-02,0.83,954737.07,conventional,Portland
2016-09-25,0.87,694289.8,conventional,Portland
2016-09-18,0.94,603235.38,conventional,Portland
2016-09-11,0.88,671817.53,conventional,Portland
2016-09-04,1.01,613058.51,conventional,Portland
2016-08-28,0.99,621458.42,conventional,Portland
2016-08-21,0.92,668003.85,conventional,Portland
2016-08-14,0.98,623628.8,conventional,Portland
2016-08-07,0.96,659207.94,conventional,Portland
2016-07-31,1.02,608614.15,conventional,Portland
2016-07-24,0.97,602085.03,conventional,Portland
2016-07-17,0.93,612572.73,conventional,Portland
2016-07-10,0.98,669673.68,conventional,Portland
2016-07-03,0.98,728681.01,conventional,Portland
2016-06-26,0.92,662145.29,conventional,Portland
2016-06-19,0.86,682680.66,conventional,Portland
2016-06-12,0.85,626226.63,conventional,Portland
2016-06-05,0.78,942774.69,conventional,Portland
2016-05-29,0.77,832869.55,conventional,Portland
2016-05-22,0.78,689730.64,conventional,Portland
2016-05-15,0.75,884782.05,conventional,Portland
2016-05-08,0.75,969780.21,conventional,Portland
2016-05-01,0.76,852118.86,conventional,Portland
2016-04-24,0.79,714374.65,conventional,Portland
2016-04-17,0.69,917689.13,conventional,Portland
2016-04-10,0.88,681434.09,conventional,Portland
2016-04-03,0.79,806264.89,conventional,Portland
2016-03-27,0.71,806586.49,conventional,Portland
2016-03-20,0.94,556500.49,conventional,Portland
2016-03-13,0.79,750735.4,conventional,Portland
2016-03-06,0.83,769499.11,conventional,Portland
2016-02-28,0.83,725928.01,conventional,Portland
2016-02-21,0.71,823186.03,conventional,Portland
2016-02-14,0.87,567176.93,conventional,Portland
2016-02-07,0.72,948838.16,conventional,Portland
2016-01-31,0.88,674373.81,conventional,Portland
2016-01-24,0.9,596989.37,conventional,Portland
2016-01-17,0.87,731385.02,conventional,Portland
2016-01-10,0.88,731602.32,conventional,Portland
2016-01-03,0.75,830063.2,conventional,Portland
2016-12-25,1.24,208041.0,conventional,RaleighGreensboro
2016-12-18,1.26,197054.39,conventional,RaleighGreensboro
2016-12-11,1.24,215138.05,conventional,RaleighGreensboro
2016-12-04,1.31,216077.75,conventional,RaleighGreensboro
2016-11-27,1.49,175761.18,conventional,RaleighGreensboro
2016-11-20,1.56,183327.73,conventional,RaleighGreensboro
2016-11-13,1.47,211408.68,conventional,RaleighGreensboro
2016-11-06,1.53,215345.69,conventional,RaleighGreensboro
2016-10-30,1.42,211956.24,conventional,RaleighGreensboro
2016-10-23,1.4,239744.28,conventional,RaleighGreensboro
2016-10-16,1.37,247656.68,conventional,RaleighGreensboro
2016-10-09,1.39,254093.87,conventional,RaleighGreensboro
2016-10-02,1.36,261886.32,conventional,RaleighGreensboro
2016-09-25,1.35,255043.21,conventional,RaleighGreensboro
2016-09-18,1.27,278129.66,conventional,RaleighGreensboro
2016-09-11,1.31,248257.02,conventional,RaleighGreensboro
2016-09-04,1.27,287328.36,conventional,RaleighGreensboro
2016-08-28,1.29,281758.14,conventional,RaleighGreensboro
2016-08-21,1.29,279090.94,conventional,RaleighGreensboro
2016-08-14,1.27,295307.02,conventional,RaleighGreensboro
2016-08-07,1.31,280543.19,conventional,RaleighGreensboro
2016-07-31,1.33,273951.5,conventional,RaleighGreensboro
2016-07-24,1.31,279159.58,conventional,RaleighGreensboro
2016-07-17,1.28,279442.6,conventional,RaleighGreensboro
2016-07-10,1.2,303559.52,conventional,RaleighGreensboro
2016-07-03,1.14,307215.96,conventional,RaleighGreensboro
2016-06-26,1.12,297550.9,conventional,RaleighGreensboro
2016-06-19,1.12,313757.2,conventional,RaleighGreensboro
2016-06-12,1.09,298517.24,conventional,RaleighGreensboro
2016-06-05,1.11,308049.48,conventional,RaleighGreensboro
2016-05-29,1.18,295356.64,conventional,RaleighGreensboro
2016-05-22,1.16,288374.18,conventional,RaleighGreensboro
2016-05-15,1.1,293520.49,conventional,RaleighGreensboro
2016-05-08,1.07,318524.19,conventional,RaleighGreensboro
2016-05-01,1.06,326468.57,conventional,RaleighGreensboro
2016-04-24,1.07,311438.51,conventional,RaleighGreensboro
2016-04-17,1.11,284896.14,conventional,RaleighGreensboro
2016-04-10,1.09,274246.43,conventional,RaleighGreensboro
2016-04-03,1.13,262808.03,conventional,RaleighGreensboro
2016-03-27,1.14,260487.14,conventional,RaleighGreensboro
2016-03-20,1.13,288866.22,conventional,RaleighGreensboro
2016-03-13,1.08,303779.53,conventional,RaleighGreensboro
2016-03-06,1.08,298087.71,conventional,RaleighGreensboro
2016-02-28,1.08,281060.42,conventional,RaleighGreensboro
2016-02-21,1.05,263148.45,conventional,RaleighGreensboro
2016-02-14,0.99,283960.43,conventional,RaleighGreensboro
2016-02-07,0.86,403849.99,conventional,RaleighGreensboro
2016-01-31,0.96,290633.33,conventional,RaleighGreensboro
2016-01-24,0.96,242512.95,conventional,RaleighGreensboro
2016-01-17,1.0,272248.84,conventional,RaleighGreensboro
2016-01-10,0.99,257990.11,conventional,RaleighGreensboro
2016-01-03,0.92,280335.82,conventional,RaleighGreensboro
2016-12-25,1.2,176103.25,conventional,RichmondNorfolk
2016-12-18,1.15,174209.1,conventional,RichmondNorfolk
2016-12-11,1.1,186495.71,conventional,RichmondNorfolk
2016-12-04,1.18,183871.72,conventional,RichmondNorfolk
2016-11-27,1.21,154199.13,conventional,RichmondNorfolk
2016-11-20,1.29,177112.27,conventional,RichmondNorfolk
2016-11-13,1.33,177641.28,conventional,RichmondNorfolk
2016-11-06,1.39,169723.23,conventional,RichmondNorfolk
2016-10-30,1.28,174400.73,conventional,RichmondNorfolk
2016-10-23,1.34,178512.86,conventional,RichmondNorfolk
2016-10-16,1.28,203089.29,conventional,RichmondNorfolk
2016-10-09,1.25,213460.34,conventional,RichmondNorfolk
2016-10-02,1.19,229339.1,conventional,RichmondNorfolk
2016-09-25,1.27,210791.27,conventional,RichmondNorfolk
2016-09-18,1.18,238848.85,conventional,RichmondNorfolk
2016-09-11,1.13,240632.37,conventional,RichmondNorfolk
2016-09-04,1.11,263823.88,conventional,RichmondNorfolk
2016-08-28,1.06,250434.52,conventional,RichmondNorfolk
2016-08-21,1.11,236349.68,conventional,RichmondNorfolk
2016-08-14,1.12,247600.94,conventional,RichmondNorfolk
2016-08-07,1.1,266174.1,conventional,RichmondNorfolk
2016-07-31,1.17,245374.63,conventional,RichmondNorfolk
2016-07-24,1.07,272728.01,conventional,RichmondNorfolk
2016-07-17,1.06,264253.28,conventional,RichmondNorfolk
2016-07-10,1.02,296610.12,conventional,RichmondNorfolk
2016-07-03,0.99,305399.4,conventional,RichmondNorfolk
2016-06-26,1.0,259281.86,conventional,RichmondNorfolk
2016-06-19,0.99,278178.65,conventional,RichmondNorfolk
2016-06-12,0.96,280191.2,conventional,RichmondNorfolk
2016-06-05,0.98,268775.52,conventional,RichmondNorfolk
2016-05-29,1.0,274103.16,conventional,RichmondNorfolk
2016-05-22,0.96,271979.26,conventional,RichmondNorfolk
2016-05-15,1.0,250352.36,conventional,RichmondNorfolk
2016-05-08,0.9,334121.64,conventional,RichmondNorfolk
2016-05-01,0.95,283660.1,conventional,RichmondNorfolk
2016-04-24,0.98,273208.48,conventional,RichmondNorfolk
2016-04-17,0.99,251803.25,conventional,RichmondNorfolk
2016-04-10,1.01,220100.13,conventional,RichmondNorfolk
2016-04-03,1.03,189989.18,conventional,RichmondNorfolk
2016-03-27,1.02,233604.1,conventional,RichmondNorfolk
2016-03-20,0.99,264247.19,conventional,RichmondNorfolk
2016-03-13,1.02,246110.88,conventional,RichmondNorfolk
2016-03-06,0.99,255419.61,conventional,RichmondNorfolk
2016-02-28,1.04,230260.29,conventional,RichmondNorfolk
2016-02-21,0.98,214625.59,conventional,RichmondNorfolk
2016-02-14,0.92,254611.93,conventional,RichmondNorfolk
2016-02-07,0.78,394461.41,conventional,RichmondNorfolk
2016-01-31,0.98,222414.16,conventional,RichmondNorfolk
2016-01-24,0.97,272314.29,conventional,RichmondNorfolk
2016-01-17,0.97,272594.61,conventional,RichmondNorfolk
2016-01-10,0.97,243704.71,conventional,RichmondNorfolk
2016-01-03,0.96,235618.91,conventional,RichmondNorfolk
2016-12-25,1.16,103804.48,conventional,Roanoke
2016-12-18,1.15,93106.8,conventional,Roanoke
2016-12-11,1.04,113394.91,conventional,Roanoke
2016-12-04,1.17,105733.4,conventional,Roanoke
2016-11-27,1.31,82819.13,conventional,Roanoke
2016-11-20,1.33,99233.86,conventional,Roanoke
2016-11-13,1.41,98075.02,conventional,Roanoke
2016-11-06,1.39,104169.98,conventional,Roanoke
2016-10-30,1.26,105608.34,conventional,Roanoke
2016-10-23,1.26,107231.19,conventional,Roanoke
2016-10-16,1.22,121791.92,conventional,Roanoke
2016-10-09,1.23,118935.46,conventional,Roanoke
2016-10-02,1.13,133182.18,conventional,Roanoke
2016-09-25,1.07,142130.59,conventional,Roanoke
2016-09-18,1.06,144272.73,conventional,Roanoke
2016-09-11,1.02,156833.09,conventional,Roanoke
2016-09-04,1.01,162357.83,conventional,Roanoke
2016-08-28,1.03,155029.38,conventional,Roanoke
2016-08-21,1.04,147961.26,conventional,Roanoke
2016-08-14,1.04,145313.85,conventional,Roanoke
2016-08-07,1.04,142168.01,conventional,Roanoke
2016-07-31,1.07,143067.18,conventional,Roanoke
2016-07-24,1.04,150126.91,conventional,Roanoke
2016-07-17,1.04,144948.27,conventional,Roanoke
2016-07-10,1.01,158961.77,conventional,Roanoke
2016-07-03,0.99,164583.69,conventional,Roanoke
2016-06-26,1.02,141407.11,conventional,Roanoke
2016-06-19,1.0,158224.62,conventional,Roanoke
2016-06-12,0.99,152148.72,conventional,Roanoke
2016-06-05,0.96,151372.89,conventional,Roanoke
2016-05-29,0.93,162618.02,conventional,Roanoke
2016-05-22,0.9,171189.02,conventional,Roanoke
2016-05-15,0.94,141716.2,conventional,Roanoke
2016-05-08,0.87,184595.6,conventional,Roanoke
2016-05-01,0.87,178487.59,conventional,Roanoke
2016-04-24,0.91,164410.77,conventional,Roanoke
2016-04-17,0.93,150910.0,conventional,Roanoke
2016-04-10,0.93,133381.56,conventional,Roanoke
2016-04-03,0.97,113028.45,conventional,Roanoke
2016-03-27,0.96,139668.9,conventional,Roanoke
2016-03-20,0.96,156283.99,conventional,Roanoke
2016-03-13,0.99,139661.75,conventional,Roanoke
2016-03-06,0.98,142026.9,conventional,Roanoke
2016-02-28,0.99,135623.05,conventional,Roanoke
2016-02-21,0.98,115875.65,conventional,Roanoke
2016-02-14,0.9,159758.46,conventional,Roanoke
2016-02-07,0.91,198011.31,conventional,Roanoke
2016-01-31,0.99,121477.84,conventional,Roanoke
2016-01-24,0.99,143015.44,conventional,Roanoke
2016-01-17,0.98,157618.05,conventional,Roanoke
2016-01-10,0.97,143703.88,conventional,Roanoke
2016-01-03,0.91,156699.18,conventional,Roanoke
2016-12-25,1.07,428247.63,conventional,Sacramento
2016-12-18,1.04,384448.27,conventional,Sacramento
2016-12-11,1.03,434567.21,conventional,Sacramento
2016-12-04,1.29,315955.99,conventional,Sacramento
2016-11-27,1.43,279333.62,conventional,Sacramento
2016-11-20,1.53,289773.71,conventional,Sacramento
2016-11-13,1.62,277735.11,conventional,Sacramento
2016-11-06,1.78,266345.33,conventional,Sacramento
2016-10-30,1.79,238699.3,conventional,Sacramento
2016-10-23,1.59,253163.64,conventional,Sacramento
2016-10-16,1.61,330213.06,conventional,Sacramento
2016-10-09,1.49,370422.62,conventional,Sacramento
2016-10-02,1.35,381992.7,conventional,Sacramento
2016-09-25,1.34,420076.53,conventional,Sacramento
2016-09-18,1.39,407813.86,conventional,Sacramento
2016-09-11,1.34,432472.11,conventional,Sacramento
2016-09-04,1.32,472090.23,conventional,Sacramento
2016-08-28,1.33,421583.74,conventional,Sacramento
2016-08-21,1.27,456755.06,conventional,Sacramento
2016-08-14,1.19,512843.34,conventional,Sacramento
2016-08-07,1.37,453622.9,conventional,Sacramento
2016-07-31,1.4,466095.04,conventional,Sacramento
2016-07-24,1.42,450895.76,conventional,Sacramento
2016-07-17,1.31,471698.22,conventional,Sacramento
2016-07-10,1.26,489099.02,conventional,Sacramento
2016-07-03,1.24,565017.74,conventional,Sacramento
2016-06-26,1.25,464446.2,conventional,Sacramento
2016-06-19,1.2,508036.18,conventional,Sacramento
2016-06-12,1.15,501159.1,conventional,Sacramento
2016-06-05,1.17,521408.99,conventional,Sacramento
2016-05-29,1.18,489338.25,conventional,Sacramento
2016-05-22,1.1,488201.43,conventional,Sacramento
2016-05-15,1.17,438309.86,conventional,Sacramento
2016-05-08,1.0,569710.14,conventional,Sacramento
2016-05-01,1.06,481861.11,conventional,Sacramento
2016-04-24,1.01,529817.53,conventional,Sacramento
2016-04-17,1.15,448082.46,conventional,Sacramento
2016-04-10,1.15,459342.82,conventional,Sacramento
2016-04-03,1.05,488547.76,conventional,Sacramento
2016-03-27,1.18,458899.34,conventional,Sacramento
2016-03-20,1.18,404736.39,conventional,Sacramento
2016-03-13,1.14,441333.91,conventional,Sacramento
2016-03-06,1.13,443386.65,conventional,Sacramento
2016-02-28,1.13,439280.11,conventional,Sacramento
2016-02-21,1.09,419479.7,conventional,Sacramento
2016-02-14,1.04,447945.8,conventional,Sacramento
2016-02-07,0.91,796524.48,conventional,Sacramento
2016-01-31,1.13,434121.25,conventional,Sacramento
2016-01-24,1.11,409324.93,conventional,Sacramento
2016-01-17,1.11,437356.64,conventional,Sacramento
2016-01-10,1.08,434238.52,conventional,Sacramento
2016-01-03,0.96,512117.98,conventional,Sacramento
2016-12-25,0.89,473730.19,conventional,SanDiego
2016-12-18,0.9,437170.79,conventional,SanDiego
2016-12-11,0.81,505122.6,conventional,SanDiego
2016-12-04,0.85,499144.04,conventional,SanDiego
2016-11-27,1.08,392291.47,conventional,SanDiego
2016-11-20,1.25,369682.4,conventional,SanDiego
2016-11-13,1.37,353828.79,conventional,SanDiego
2016-11-06,1.68,292299.52,conventional,SanDiego
2016-10-30,1.65,270941.97,conventional,SanDiego
2016-10-23,1.32,366026.91,conventional,SanDiego
2016-10-16,1.27,443367.98,conventional,SanDiego
2016-10-09,1.25,473046.6,conventional,SanDiego
2016-10-02,1.09,534801.53,conventional,SanDiego
2016-09-25,1.05,566089.72,conventional,SanDiego
2016-09-18,1.18,457197.25,conventional,SanDiego
2016-09-11,1.08,498555.72,conventional,SanDiego
2016-09-04,1.06,550756.68,conventional,SanDiego
2016-08-28,0.9,620041.46,conventional,SanDiego
2016-08-21,0.94,578630.39,conventional,SanDiego
2016-08-14,1.19,499056.18,conventional,SanDiego
2016-08-07,1.14,534955.59,conventional,SanDiego
2016-07-31,1.16,522678.71,conventional,SanDiego
2016-07-24,1.18,526657.41,conventional,SanDiego
2016-07-17,1.12,519567.72,conventional,SanDiego
2016-07-10,0.98,604082.24,conventional,SanDiego
2016-07-03,1.04,613005.97,conventional,SanDiego
2016-06-26,0.89,595917.64,conventional,SanDiego
2016-06-19,0.98,573831.3,conventional,SanDiego
2016-06-12,0.88,596634.56,conventional,SanDiego
2016-06-05,0.83,661159.79,conventional,SanDiego
2016-05-29,0.92,576543.05,conventional,SanDiego
2016-05-22,0.78,569349.05,conventional,SanDiego
2016-05-15,0.86,553706.74,conventional,SanDiego
2016-05-08,0.78,649503.23,conventional,SanDiego
2016-05-01,0.68,679213.01,conventional,SanDiego
2016-04-24,0.73,623486.79,conventional,SanDiego
2016-04-17,0.8,621350.28,conventional,SanDiego
2016-04-10,0.84,589694.67,conventional,SanDiego
2016-04-03,0.9,527115.47,conventional,SanDiego
2016-03-27,0.8,615580.7,conventional,SanDiego
2016-03-20,0.76,649914.07,conventional,SanDiego
2016-03-13,0.84,567953.21,conventional,SanDiego
2016-03-06,0.81,627397.71,conventional,SanDiego
2016-02-28,0.8,585693.61,conventional,SanDiego
2016-02-21,0.86,592197.58,conventional,SanDiego
2016-02-14,0.79,595414.77,conventional,SanDiego
2016-02-07,0.61,917660.79,conventional,SanDiego
2016-01-31,0.72,643326.66,conventional,SanDiego
2016-01-24,0.85,564637.66,conventional,SanDiego
2016-01-17,0.79,561712.98,conventional,SanDiego
2016-01-10,0.81,578610.94,conventional,SanDiego
2016-01-03,0.65,719749.77,conventional,SanDiego
2016-12-25,1.18,690027.33,conventional,SanFrancisco
2016-12-18,1.22,643518.28,conventional,SanFrancisco
2016-12-11,1.29,655428.34,conventional,SanFrancisco
2016-12-04,1.52,542857.36,conventional,SanFrancisco
2016-11-27,1.75,488378.1,conventional,SanFrancisco
2016-11-20,1.89,510752.32,conventional,SanFrancisco
2016-11-13,1.94,506543.8,conventional,SanFrancisco
2016-11-06,2.07,492504.81,conventional,SanFrancisco
2016-10-30,2.2,477937.8,conventional,SanFrancisco
2016-10-23,1.87,411873.66,conventional,SanFrancisco
2016-10-16,1.99,590535.06,conventional,SanFrancisco
2016-10-09,1.82,673082.26,conventional,SanFrancisco
2016-10-02,1.52,731993.57,conventional,SanFrancisco
